"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.annotatedResult.boundingBoxes","Answer.annotatedResult.inputImageProperties.height","Answer.annotatedResult.inputImageProperties.width","Approve","Reject"
"306W7JMRZBJ1ISVD52IKRM9OTT28BR","37AIU3VBYLAY3RLT2ZMJRGOCNPNXR3","Select most caloric section of the food.","Given an image of a plate of food, please highlight the 1/4 of the plate containing the most calories.","bounding box","$0.10","Fri Sep 23 11:25:41 PDT 2022","1","BatchId:4861460;OriginalHitTemplateId:928390838;","600","86400","Sat Sep 24 11:25:41 PDT 2022","","","3U0SRXB7CRQCNQX0X3YVXI0CAHFRNU","A3RYI5HXC2MJLN","Submitted","Fri Sep 23 11:47:36 PDT 2022","Fri Sep 23 11:50:41 PDT 2022","Sat Sep 24 11:50:41 PDT 2022","","","","185","0% (0/0)","0% (0/0)","0% (0/0)","https://menu-match.s3.us-east-2.amazonaws.com/img642.jpg","[{""height"":595,""label"":""Most Caloric Area"",""left"":0,""top"":662,""width"":487}]","1632","1224"
"3126F2F5GLOKVN6E1AMLEGAZL0FPES","37AIU3VBYLAY3RLT2ZMJRGOCNPNXR3","Select most caloric section of the food.","Given an image of a plate of food, please highlight the 1/4 of the plate containing the most calories.","bounding box","$0.10","Fri Sep 23 11:25:51 PDT 2022","1","BatchId:4861460;OriginalHitTemplateId:928390838;","600","86400","Sat Sep 24 11:25:51 PDT 2022","","","333U7HK6IN0M3QNA04BJZM2RMWJJDC","A1F1BIPJR11LSR","Submitted","Fri Sep 23 11:47:16 PDT 2022","Fri Sep 23 11:50:50 PDT 2022","Sat Sep 24 11:50:50 PDT 2022","","","","214","0% (0/0)","0% (0/0)","0% (0/0)","https://menu-match.s3.us-east-2.amazonaws.com/img465.jpg","[{""height"":352,""label"":""Most Caloric Area"",""left"":508,""top"":171,""width"":501}]","1000","1776"
"3SV8KD29MHDHVR0UK5VQ39PIFWIKZS","37AIU3VBYLAY3RLT2ZMJRGOCNPNXR3","Select most caloric section of the food.","Given an image of a plate of food, please highlight the 1/4 of the plate containing the most calories.","bounding box","$0.10","Fri Sep 23 11:25:52 PDT 2022","1","BatchId:4861460;OriginalHitTemplateId:928390838;","600","86400","Sat Sep 24 11:25:52 PDT 2022","","","39LNWE0K48HCPHEQ4HG8XLRFVHPIU9","A1YSYI926BBOHW","Submitted","Fri Sep 23 11:46:27 PDT 2022","Fri Sep 23 11:46:36 PDT 2022","Sat Sep 24 11:46:36 PDT 2022","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","https://menu-match.s3.us-east-2.amazonaws.com/img104.jpg","[{""height"":141,""label"":""Most Caloric Area"",""left"":676,""top"":224,""width"":215}]","1224","1632"
"3ZLW647WBYGLTIPBASUDZCY9J1X32S","37AIU3VBYLAY3RLT2ZMJRGOCNPNXR3","Select most caloric section of the food.","Given an image of a plate of food, please highlight the 1/4 of the plate containing the most calories.","bounding box","$0.10","Fri Sep 23 11:25:41 PDT 2022","1","BatchId:4861460;OriginalHitTemplateId:928390838;","600","86400","Sat Sep 24 11:25:41 PDT 2022","","","3LYA37P8I48OZDV84TKP5BE4Y06BKV","A2HM35CWB7IIFM","Submitted","Fri Sep 23 11:42:21 PDT 2022","Fri Sep 23 11:43:39 PDT 2022","Sat Sep 24 11:43:39 PDT 2022","","","","78","0% (0/0)","0% (0/0)","0% (0/0)","https://menu-match.s3.us-east-2.amazonaws.com/img643.jpg","[{""height"":903,""label"":""Most Caloric Area"",""left"":679,""top"":453,""width"":470}]","1632","1224"
"3VMHWJRYI81HAA81ICG8QBH2Z03FXO","37AIU3VBYLAY3RLT2ZMJRGOCNPNXR3","Select most caloric section of the food.","Given an image of a plate of food, please highlight the 1/4 of the plate containing the most calories.","bounding box","$0.10","Fri Sep 23 11:25:51 PDT 2022","1","BatchId:4861460;OriginalHitTemplateId:928390838;","600","86400","Sat Sep 24 11:25:51 PDT 2022","","","3EJJQNKU95QKDUBPU53ISY3GO53HR8","ABVM2KJ7CRNZ0","Submitted","Fri Sep 23 11:31:33 PDT 2022","Fri Sep 23 11:32:11 PDT 2022","Sat Sep 24 11:32:11 PDT 2022","","","","38","0% (0/0)","0% (0/0)","0% (0/0)","https://menu-match.s3.us-east-2.amazonaws.com/img466.jpg","[{""height"":913,""label"":""Most Caloric Area"",""left"":27,""top"":521,""width"":940}]","1776","1000"
"3MJ28H2Y2RT2E41KB9G3LMZWY2K5OQ","37AIU3VBYLAY3RLT2ZMJRGOCNPNXR3","Select most caloric section of the food.","Given an image of a plate of food, please highlight the 1/4 of the plate containing the most calories.","bounding box","$0.10","Fri Sep 23 11:25:41 PDT 2022","1","BatchId:4861460;OriginalHitTemplateId:928390838;","600","86400","Sat Sep 24 11:25:41 PDT 2022","","","3LKC68YZ3OOZD7EYXC8EZ68YS6VOW5","AVZ76FUE8VET9","Submitted","Fri Sep 23 11:28:13 PDT 2022","Fri Sep 23 11:28:26 PDT 2022","Sat Sep 24 11:28:26 PDT 2022","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","https://menu-match.s3.us-east-2.amazonaws.com/img644.jpg","[{""height"":469,""label"":""Most Caloric Area"",""left"":469,""top"":423,""width"":567}]","1632","1224"
"31MCUE39CX7B8CXI97F21GSATK2G3O","37AIU3VBYLAY3RLT2ZMJRGOCNPNXR3","Select most caloric section of the food.","Given an image of a plate of food, please highlight the 1/4 of the plate containing the most calories.","bounding box","$0.10","Fri Sep 23 11:25:52 PDT 2022","1","BatchId:4861460;OriginalHitTemplateId:928390838;","600","86400","Sat Sep 24 11:25:52 PDT 2022","","","3EKVH9QMECPMXUP2TJ5R05GAKLX2D8","A2TRT2GUCLEHR2","Submitted","Fri Sep 23 11:43:58 PDT 2022","Fri Sep 23 11:44:04 PDT 2022","Sat Sep 24 11:44:04 PDT 2022","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","https://menu-match.s3.us-east-2.amazonaws.com/img105.jpg","[{""height"":216,""label"":""Most Caloric Area"",""left"":423,""top"":306,""width"":179}]","1224","1632"
"3D42WVSDILG6AFYBN82A9POB16XFYU","37AIU3VBYLAY3RLT2ZMJRGOCNPNXR3","Select most caloric section of the food.","Given an image of a plate of food, please highlight the 1/4 of the plate containing the most calories.","bounding box","$0.10","Fri Sep 23 11:25:51 PDT 2022","1","BatchId:4861460;OriginalHitTemplateId:928390838;","600","86400","Sat Sep 24 11:25:51 PDT 2022","","","3RWE2M8QWVVONWD13QFGDMZP1RD0N2","A9WGDBDXUNLOD","Submitted","Fri Sep 23 11:35:01 PDT 2022","Fri Sep 23 11:35:16 PDT 2022","Sat Sep 24 11:35:16 PDT 2022","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","https://menu-match.s3.us-east-2.amazonaws.com/img467.jpg","[{""height"":562,""label"":""Most Caloric Area"",""left"":31,""top"":826,""width"":1032}]","1632","1224"
"3X52SWXE1AQVIYJ1H5ULGMISTL5CWH","37AIU3VBYLAY3RLT2ZMJRGOCNPNXR3","Select most caloric section of the food.","Given an image of a plate of food, please highlight the 1/4 of the plate containing the most calories.","bounding box","$0.10","Fri Sep 23 11:25:41 PDT 2022","1","BatchId:4861460;OriginalHitTemplateId:928390838;","600","86400","Sat Sep 24 11:25:41 PDT 2022","","","3XXU1SWE80GH3DJCUMABRGFP2KFA0T","AMG9Y1YLBTKIV","Submitted","Fri Sep 23 11:40:37 PDT 2022","Fri Sep 23 11:40:50 PDT 2022","Sat Sep 24 11:40:50 PDT 2022","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","https://menu-match.s3.us-east-2.amazonaws.com/img645.jpg","[{""height"":525,""label"":""Most Caloric Area"",""left"":135,""top"":226,""width"":864}]","1632","1224"
"3O71U79SSOAFK3EJAPEYMTKJHMDMSU","37AIU3VBYLAY3RLT2ZMJRGOCNPNXR3","Select most caloric section of the food.","Given an image of a plate of food, please highlight the 1/4 of the plate containing the most calories.","bounding box","$0.10","Fri Sep 23 11:25:52 PDT 2022","1","BatchId:4861460;OriginalHitTemplateId:928390838;","600","86400","Sat Sep 24 11:25:52 PDT 2022","","","3MD9PLUKKWZLPHJR7KS8JL2BJYYNZJ","A1YSYI926BBOHW","Submitted","Fri Sep 23 11:45:57 PDT 2022","Fri Sep 23 11:46:16 PDT 2022","Sat Sep 24 11:46:16 PDT 2022","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","https://menu-match.s3.us-east-2.amazonaws.com/img106.jpg","[{""height"":224,""label"":""Most Caloric Area"",""left"":1056,""top"":365,""width"":198}]","1224","1632"
"3JYPJ2TAZVTC116AWL6RWYVZX1UPFA","37AIU3VBYLAY3RLT2ZMJRGOCNPNXR3","Select most caloric section of the food.","Given an image of a plate of food, please highlight the 1/4 of the plate containing the most calories.","bounding box","$0.10","Fri Sep 23 11:25:51 PDT 2022","1","BatchId:4861460;OriginalHitTemplateId:928390838;","600","86400","Sat Sep 24 11:25:51 PDT 2022","","","3137ONMDKUQH4UB9OT108RSWUG2GEX","A2ALWT2BUSXD83","Submitted","Fri Sep 23 11:42:27 PDT 2022","Fri Sep 23 11:42:51 PDT 2022","Sat Sep 24 11:42:51 PDT 2022","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","https://menu-match.s3.us-east-2.amazonaws.com/img468.jpg","[{""height"":238,""label"":""Most Caloric Area"",""left"":534,""top"":870,""width"":323}]","1776","1000"
"3QREJ3J44GIXQ2JQ544HVUEK0NAKL9","37AIU3VBYLAY3RLT2ZMJRGOCNPNXR3","Select most caloric section of the food.","Given an image of a plate of food, please highlight the 1/4 of the plate containing the most calories.","bounding box","$0.10","Fri Sep 23 11:25:41 PDT 2022","1","BatchId:4861460;OriginalHitTemplateId:928390838;","600","86400","Sat Sep 24 11:25:41 PDT 2022","","","3PMBY0YE2LONSM4NEWPVQM665RS9C4","A314XJY8V1YL12","Submitted","Fri Sep 23 11:29:53 PDT 2022","Fri Sep 23 11:30:40 PDT 2022","Sat Sep 24 11:30:40 PDT 2022","","","","47","0% (0/0)","0% (0/0)","0% (0/0)","https://menu-match.s3.us-east-2.amazonaws.com/img646.jpg","[{""height"":580,""label"":""Most Caloric Area"",""left"":304,""top"":600,""width"":680}]","1632","1224"
"3SSN80MU9P9SQW0FJN756O977WKKXV","37AIU3VBYLAY3RLT2ZMJRGOCNPNXR3","Select most caloric section of the food.","Given an image of a plate of food, please highlight the 1/4 of the plate containing the most calories.","bounding box","$0.10","Fri Sep 23 11:25:51 PDT 2022","1","BatchId:4861460;OriginalHitTemplateId:928390838;","600","86400","Sat Sep 24 11:25:51 PDT 2022","","","3KMS4QQVKGBECU7O9V6LO15PDYWFKF","A122E99M2DQY1G","Submitted","Fri Sep 23 11:32:40 PDT 2022","Fri Sep 23 11:32:47 PDT 2022","Sat Sep 24 11:32:47 PDT 2022","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","https://menu-match.s3.us-east-2.amazonaws.com/img469.jpg","[{""height"":438,""label"":""Most Caloric Area"",""left"":390,""top"":272,""width"":647}]","1000","1776"
"3YKP7CX6HF0XIEQUVXQEDMDTI9WB77","37AIU3VBYLAY3RLT2ZMJRGOCNPNXR3","Select most caloric section of the food.","Given an image of a plate of food, please highlight the 1/4 of the plate containing the most calories.","bounding box","$0.10","Fri Sep 23 11:25:49 PDT 2022","1","BatchId:4861460;OriginalHitTemplateId:928390838;","600","86400","Sat Sep 24 11:25:49 PDT 2022","","","3L4PIM1GQ716ZP1E4576EYYJE1JYRR","AORHXBTOCXFUK","Submitted","Fri Sep 23 11:47:13 PDT 2022","Fri Sep 23 11:48:48 PDT 2022","Sat Sep 24 11:48:48 PDT 2022","","","","95","100% (10/10)","100% (10/10)","100% (10/10)","https://menu-match.s3.us-east-2.amazonaws.com/img281.jpg","[{""height"":353,""label"":""Most Caloric Area"",""left"":747,""top"":395,""width"":592}]","1500","2000"
"3R5LWXWHSDTNOA4WTWMQ8WHE0F2XG4","37AIU3VBYLAY3RLT2ZMJRGOCNPNXR3","Select most caloric section of the food.","Given an image of a plate of food, please highlight the 1/4 of the plate containing the most calories.","bounding box","$0.10","Fri Sep 23 11:25:52 PDT 2022","1","BatchId:4861460;OriginalHitTemplateId:928390838;","600","86400","Sat Sep 24 11:25:52 PDT 2022","","","3T111IHZ5SBRYOT6WTFQFH5S5SYR9V","A2R2YZTSME1K3F","Submitted","Fri Sep 23 11:47:01 PDT 2022","Fri Sep 23 11:47:58 PDT 2022","Sat Sep 24 11:47:58 PDT 2022","","","","57","0% (0/0)","0% (0/0)","0% (0/0)","https://menu-match.s3.us-east-2.amazonaws.com/img107.jpg","[{""height"":319,""label"":""Most Caloric Area"",""left"":887,""top"":587,""width"":350}]","1224","1632"
"31KPKEKW5NYJ03QAAY55Y736AVQB07","37AIU3VBYLAY3RLT2ZMJRGOCNPNXR3","Select most caloric section of the food.","Given an image of a plate of food, please highlight the 1/4 of the plate containing the most calories.","bounding box","$0.10","Fri Sep 23 11:25:42 PDT 2022","1","BatchId:4861460;OriginalHitTemplateId:928390838;","600","86400","Sat Sep 24 11:25:42 PDT 2022","","","3WQQ9FUS6OF44CT7V4NMF65D3098B6","A2YO837C0O1E91","Submitted","Fri Sep 23 11:25:50 PDT 2022","Fri Sep 23 11:26:30 PDT 2022","Sat Sep 24 11:26:30 PDT 2022","","","","40","0% (0/0)","0% (0/0)","0% (0/0)","https://menu-match.s3.us-east-2.amazonaws.com/img65.jpg","[{""height"":194,""label"":""Most Caloric Area"",""left"":412,""top"":429,""width"":275}]","1224","1632"
"3PN6H8C9SHB8GDMCGWT4I33JM2EDA7","37AIU3VBYLAY3RLT2ZMJRGOCNPNXR3","Select most caloric section of the food.","Given an image of a plate of food, please highlight the 1/4 of the plate containing the most calories.","bounding box","$0.10","Fri Sep 23 11:25:52 PDT 2022","1","BatchId:4861460;OriginalHitTemplateId:928390838;","600","86400","Sat Sep 24 11:25:52 PDT 2022","","","3TE3O8573ETGY487BK0B5UXEZML2RB","ABVM2KJ7CRNZ0","Submitted","Fri Sep 23 11:30:59 PDT 2022","Fri Sep 23 11:31:32 PDT 2022","Sat Sep 24 11:31:32 PDT 2022","","","","33","0% (0/0)","0% (0/0)","0% (0/0)","https://menu-match.s3.us-east-2.amazonaws.com/img108.jpg","[{""height"":598,""label"":""Most Caloric Area"",""left"":807,""top"":414,""width"":670}]","1224","1632"
"3AA88CN992OHQ1QPOJT7P2GG92EKY1","37AIU3VBYLAY3RLT2ZMJRGOCNPNXR3","Select most caloric section of the food.","Given an image of a plate of food, please highlight the 1/4 of the plate containing the most calories.","bounding box","$0.10","Fri Sep 23 11:25:51 PDT 2022","1","BatchId:4861460;OriginalHitTemplateId:928390838;","600","86400","Sat Sep 24 11:25:51 PDT 2022","","","3L4PIM1GQ716ZP1E4576EYYJE1GYRO","A2MCG5W6LHSRG9","Submitted","Fri Sep 23 11:35:23 PDT 2022","Fri Sep 23 11:38:49 PDT 2022","Sat Sep 24 11:38:49 PDT 2022","","","","206","0% (0/0)","0% (0/0)","0% (0/0)","https://menu-match.s3.us-east-2.amazonaws.com/img47.jpg","[{""height"":505,""label"":""Most Caloric Area"",""left"":632,""top"":859,""width"":504}]","1632","1224"
"37VHPF5VZPOKSXNJJ2EF26F6BE28CY","37AIU3VBYLAY3RLT2ZMJRGOCNPNXR3","Select most caloric section of the food.","Given an image of a plate of food, please highlight the 1/4 of the plate containing the most calories.","bounding box","$0.10","Fri Sep 23 11:25:42 PDT 2022","1","BatchId:4861460;OriginalHitTemplateId:928390838;","600","86400","Sat Sep 24 11:25:42 PDT 2022","","","39K0FND3AV0E6RQJJRX9PDM25NHAM5","A3RYI5HXC2MJLN","Submitted","Fri Sep 23 11:45:17 PDT 2022","Fri Sep 23 11:48:55 PDT 2022","Sat Sep 24 11:48:55 PDT 2022","","","","218","0% (0/0)","0% (0/0)","0% (0/0)","https://menu-match.s3.us-east-2.amazonaws.com/img66.jpg","[{""height"":347,""label"":""Most Caloric Area"",""left"":325,""top"":247,""width"":412}]","1224","1632"
"3IHWR4LC8QYB509JBCA1D9D1OJM8I0","37AIU3VBYLAY3RLT2ZMJRGOCNPNXR3","Select most caloric section of the food.","Given an image of a plate of food, please highlight the 1/4 of the plate containing the most calories.","bounding box","$0.10","Fri Sep 23 11:25:49 PDT 2022","1","BatchId:4861460;OriginalHitTemplateId:928390838;","600","86400","Sat Sep 24 11:25:49 PDT 2022","","","3K772S5NPMWV4Q6K8ZJITR4X9GFEHU","A3RYI5HXC2MJLN","Submitted","Fri Sep 23 11:40:14 PDT 2022","Fri Sep 23 11:45:53 PDT 2022","Sat Sep 24 11:45:53 PDT 2022","","","","339","0% (0/0)","0% (0/0)","0% (0/0)","https://menu-match.s3.us-east-2.amazonaws.com/img282.jpg","[{""height"":475,""label"":""Most Caloric Area"",""left"":1006,""top"":724,""width"":447}]","1500","2000"
"3WGZLY9VDU7UXPTXJY9QMCXOWEE8DY","37AIU3VBYLAY3RLT2ZMJRGOCNPNXR3","Select most caloric section of the food.","Given an image of a plate of food, please highlight the 1/4 of the plate containing the most calories.","bounding box","$0.10","Fri Sep 23 11:25:42 PDT 2022","1","BatchId:4861460;OriginalHitTemplateId:928390838;","600","86400","Sat Sep 24 11:25:42 PDT 2022","","","3BDCF01OGBFVWR61ZLAASMPK89RYLY","A2ALWT2BUSXD83","Submitted","Fri Sep 23 11:35:10 PDT 2022","Fri Sep 23 11:35:37 PDT 2022","Sat Sep 24 11:35:37 PDT 2022","","","","27","0% (0/0)","0% (0/0)","0% (0/0)","https://menu-match.s3.us-east-2.amazonaws.com/img67.jpg","[{""height"":225,""label"":""Most Caloric Area"",""left"":523,""top"":719,""width"":328}]","1224","1632"
